Nom usuel de l'installation,Numéro de l'installation,Nom de la commune,Code postal,Nom du lieu dit,Numero de la voie,Nom de la voie,Longitude,Latitude,Aucun aménagement d'accessibilité,Nombre total d'équipements sportifs,Nombre total de fiches équipements
Boulodrome,851510009,Mortagne-sur-Sèvre,85290,La Ferme de Chaintreau,,Rue Michel Girard,-0.955248,46.991172,Non,1,1
College Olivier Messiaen,851510010,Mortagne-sur-Sèvre,85290,,,Allée des peupliers,-0.955248,46.991172,Non,3,3
Espace Jeunes la Fabrique,851510011,Mortagne-sur-Sèvre,85290,Le Fleuriais   La Fabrique,,,-0.955248,46.991172,Oui,1,1
Plateau Multisports(1),851510012,Mortagne-sur-Sèvre,85290,Evrunes,,Rue du centre,-0.955248,46.991172,Oui,2,2
Plateau Multisports(2),851510013,Mortagne-sur-Sèvre,85290,St Hilaire de Mortagne,,Impasse de la Vergnaie,-0.955248,46.991172,Oui,1,1
Terrains de Boules Traditionnelles,851510014,Mortagne-sur-Sèvre,85290,St Hilaire de Mortagne,,Place de l'église,-0.955248,46.991172,Non,2,1
Terrain de Football,851520001,Mothe-Achard,85150,,,RUE MARTHE REGNAULD,-1.659319,46.618395,Oui,1,1
Complexe Sportif,851520002,Mothe-Achard,85150,,,RUE JEAN BOUIN,-1.659319,46.618395,Non,11,11
Plan D'Eau du Bibrou,851520003,Mothe-Achard,85150,,,La plan d'eau,-1.659319,46.618395,Non,1,1
Chemin de la Forêt,851520004,Mothe-Achard,85150,,,Place des Halles,-1.659319,46.618395,Oui,1,1
Terrain de Boules Couvert,851520005,Mothe-Achard,85150,,,place de l'hotel de ville,-1.659319,46.618395,Non,1,1
Complexe Sportif,851530001,Mouchamps,85640,,,Rue du Stade,-1.062957,46.780021,Non,9,8
Mur D'Escalade,851530002,Mouchamps,85640,,,LA BOISSIERE,-1.062957,46.780021,Non,1,1
Salle Annexe,851530003,Mouchamps,85640,,,Rue de l'Ouest,-1.062957,46.780021,Non,1,1
Circuit de Randonnee de Vaisne,851530004,Mouchamps,85640,Le Beignon,,,-1.062957,46.780021,Oui,1,1
Sentier de Randonnée - A la Découverte de Mouchamps,851530005,Mouchamps,85640,,,Place Clémenceau,-1.062957,46.780021,Oui,1,1
Sentier de Randonnée - Sentier du Moulin aux Moines,851530006,Mouchamps,85640,Croisement de la D48 et ancienne voie ferrée,,,-1.062957,46.780021,Oui,1,1
Sentier de Randonnée - Sentier de la Tuilerie,851530007,Mouchamps,85640,,,Place du Colombier,-1.062957,46.780021,Oui,1,1
Sentier de Randonnée - Sentier la Bonnière - la Bobinière,851530008,Mouchamps,85640,La Bonnière,,,-1.062957,46.780021,Oui,1,1
Terrain de Bicross,851530009,Mouchamps,85640,,,Impasse du moulin,-1.062957,46.780021,Oui,1,1
Complexe Sportif,851540001,Mouilleron-en-Pareds,85390,,,Rue du Pavé,-0.84968,46.675414,Non,10,7
Office de Tourisme : Randonnee,851540003,Mouilleron-en-Pareds,85390,,,Office de Tourisme,-0.84968,46.675414,Oui,2,2
Base D'Ulm,851540004,Mouilleron-en-Pareds,85390,,,Les Grolliers,-0.84968,46.675414,Oui,1,1
Mouilleron Musculation,851550001,Mouilleron-le-Captif,85000,,,4 rue de la Roche,-1.45577,46.717223,Oui,1,1
Espace Petanque,851550002,Mouilleron-le-Captif,85000,,,Rue des Tourterelles,-1.45577,46.717223,Non,1,1
Sentiers de Randonnee,851550003,Mouilleron-le-Captif,85000,,,,-1.45577,46.717223,Oui,3,3
Salle des Chataigniers,851550004,Mouilleron-le-Captif,85000,,191,rue principale,-1.45577,46.717223,Oui,1,1
Circuit de Roller Skating,851550005,Mouilleron-le-Captif,85000,,,Rue de la Touche,-1.45577,46.717223,Oui,1,1
Espace Sportif Gaston Renaud,851550006,Mouilleron-le-Captif,85000,,,allée des chateigniers,-1.45577,46.717223,Oui,8,8
Complexe Sportif des Nouettes,851550007,Mouilleron-le-Captif,85000,,,Rue de la Touche,-1.45577,46.717223,Oui,7,5
Site de Peche,851550008,Mouilleron-le-Captif,85000,,,Allée de la Vénerie,-1.45577,46.717223,Non,1,1
Site de Voile,851550009,Mouilleron-le-Captif,85000,,,Allée de la Vénerie,-1.45577,46.717223,Non,1,1
Terrain de Boules Traditionnelles(1),851550010,Mouilleron-le-Captif,85000,,,Rue des,-1.45577,46.717223,Non,1,1
Terrain de Boules Traditionnelles(2),851550011,Mouilleron-le-Captif,85000,,,Rue des tanneurs,-1.45577,46.717223,Non,1,1
Terrain de Boules Traditionnelles (3),851550012,Mouilleron-le-Captif,85000,,,Allée des peupliers,-1.45577,46.717223,Non,2,1
Maison des Associations,851560001,Moutiers-les-Mauxfaits,85540,,,rue des Ecoles,-1.426924,46.491199,Non,1,1
Complexe Sportif des Forets,851560002,Moutiers-les-Mauxfaits,85540,,,Rue des Forêts,-1.426924,46.491199,Non,8,8
Sentiers de Randonnee,851560003,Moutiers-les-Mauxfaits,85540,,,Office de Tourisme,-1.426924,46.491199,Oui,2,2
Parcours Crapa,851560004,Moutiers-les-Mauxfaits,85540,Vallée de Huche Grolle,,,-1.426924,46.491199,Oui,1,1
Complexe Sportif,851570001,Moutiers-sur-le-Lay,85320,,,PALLIAS,-1.158416,46.553803,Non,2,2
Sentiers de Randonnee,851570002,Moutiers-sur-le-Lay,85320,,,Place de l'Eglise,-1.158416,46.553803,Oui,3,3
Complexe Sportif,851580001,Mouzeuil-Saint-Martin,85370,,,RUE DU STADE,-0.985902,46.465318,Non,2,2
Sentier de Randonnee - Autour de la Corde,851580002,Mouzeuil-Saint-Martin,85370,,,Le Lavoir,-0.985902,46.465318,Oui,1,1
Sentiers Pedestres la Douve,851590002,Nalliers,85370,Camping de Nalliers,,,-1.029219,46.470347,Oui,1,1
Complexe Sportif,851590003,Nalliers,85370,,,Rue du 19 Mars 1962,-1.029219,46.470347,Oui,5,5
Sentier Pedestre de Chevrette,851590004,Nalliers,85370,Chevrette,,La Chapelle,-1.029219,46.470347,Oui,1,1
Sentiers de Randonnée,851600001,Nesmy,85310,Aire de pique-nique des Charmes,,,-1.401208,46.591125,Oui,2,2
Golf de la Domangere,851600002,Nesmy,85310,,,route de la Rochelle,-1.401208,46.591125,Non,3,3
Sentier du Lierre,851600003,Nesmy,85310,,,La Guitardière,-1.401208,46.591125,Oui,1,1
Salle de la Gare,851600004,Nesmy,85310,,30,rue de la Gare,-1.401208,46.591125,Non,1,1
Parcours de Sante de la Vallee Verte,851600005,Nesmy,85310,La Vallée Verte,,,-1.401208,46.591125,Non,1,1
Les Ecuries de Salenes,851600006,Nesmy,85310,La Chevrolière,,,-1.401208,46.591125,Non,4,4
Complexe Sportif,851600007,Nesmy,85310,,,Rue du Stade,-1.401208,46.591125,Non,6,6
Complexe Sportif,851610001,Nieul-le-Dolent,85430,,,Rue Armand Calleau,-1.509806,46.574898,Oui,8,8
Sentier des Garnes,851610002,Nieul-le-Dolent,85430,Zone de Loisirs (ancien camping),,Chemin des Garnes,-1.509806,46.574898,Oui,1,1
Sentier de Randonnee : Sur Les Traces D'Alienor D'Aquitaine,851620001,Nieul-sur-l'Autise,85240,,,Place du Forail,-0.679956,46.423429,Oui,1,1
Stade de Football,851620002,Nieul-sur-l'Autise,85240,,,Rue de la Pajotière,-0.679956,46.423429,Oui,3,3
Centre de Vacances du Vignaud,851620003,Nieul-sur-l'Autise,85240,NIEUL SUR L'AUTIZE,,Le Vignaud,-0.679956,46.423429,Non,2,2
Centre Technique Departemental du Football.,851620004,Nieul-sur-l'Autise,85240,PUYBELARD,,Rue de l'Autise,-0.679956,46.423429,Non,2,1
College Moliere,851630001,Noirmoutier-en-l'Île,85330,,,Rue Molière,-2.243542,47.001033,Non,3,2
Complexe Sportif N°1,851630002,Noirmoutier-en-l'Île,85330,,,Avenue de la victoire,-2.243542,47.001033,Oui,7,7
Tennis Club Noirmoutrin,851630003,Noirmoutier-en-l'Île,85330,,52,Avenue du maréchal Joffre,-2.243542,47.001033,Oui,15,5
Ecole de Voile de Fort St Pierre,851630004,Noirmoutier-en-l'Île,85330,,,Plage des Dames,-2.243542,47.001033,Oui,1,1
Complexe Sportif N°2,851630005,Noirmoutier-en-l'Île,85330,,,Rue de Molière,-2.243542,47.001033,Oui,3,3
Salle Polyvalente de la Pre Au Duc,851630006,Noirmoutier-en-l'Île,85330,,,Rue du Pré au Duc,-2.243542,47.001033,Non,1,1
Horse Club,851630007,Noirmoutier-en-l'Île,85330,,145,Route de l'herbaudière L'herbaudiere,-2.243542,47.001033,Non,1,1
Oceanile Parc Aquatique,851630008,Noirmoutier-en-l'Île,85740,l'Epine,,,-2.243542,47.001033,Non,7,7
Plage des Sableaux,851630009,Noirmoutier-en-l'Île,85330,Noirmoutier,,Allée des Sableaux,-2.243542,47.001033,Oui,2,2
Skate Park,851630010,Noirmoutier-en-l'Île,85330,,,,-2.243542,47.001033,Oui,1,1
Port de Plaisance de L'Herbaudiere,851630011,Noirmoutier-en-l'Île,85330,L'Herbaudière,,Le port,-2.243542,47.001033,Non,1,1
Sentier de Randonnee - Sur Les Traces de Jacobsen,851630012,Noirmoutier-en-l'Île,85330,,,Place des Martyrs,-2.243542,47.001033,Oui,1,1
Centre de Voile de la Fol,851630013,Noirmoutier-en-l'Île,85330,Le Vieil,24,Rue du Cloucq du Vieil,-2.243542,47.001033,Oui,1,1
Site de Char A Voile,851630014,Noirmoutier-en-l'Île,85330,,,Plage de la Linière,-2.243542,47.001033,Oui,1,1
Epave Aube,851630015,Noirmoutier-en-l'Île,85330,,,,-2.243542,47.001033,Oui,1,1
Cirque du Pilier,851630016,Noirmoutier-en-l'Île,85330,,,,-2.243542,47.001033,Oui,1,1
Epave Giglio,851630017,Noirmoutier-en-l'Île,85330,,,,-2.243542,47.001033,Oui,1,1
Bowling L'Univher,851630018,Noirmoutier-en-l'Île,85330,,42,Rue de la Prée au Duc,-2.243542,47.001033,Non,1,1
Complexe Sportif,851640001,Notre-Dame-de-Monts,85690,,,RUE DES SPORTS,-2.131817,46.829726,Oui,10,3
Salle de Sports,851640002,Notre-Dame-de-Monts,85690,,26,Route du fief Noumois,-2.131817,46.829726,Non,1,1
Kulmino,851640003,Notre-Dame-de-Monts,85690,Notre Dame de Monts,,Route du perrier,-2.131817,46.829726,Non,3,3
Plage de la Braie,851640004,Notre-Dame-de-Monts,85690,Plage de la Braie,,,-2.131817,46.829726,Oui,2,2
Plage du Bois Soret,851640005,Notre-Dame-de-Monts,85690,,,Plage du Bois Soret,-2.131817,46.829726,Oui,2,2
Plage des Regates,851640007,Notre-Dame-de-Monts,85690,Plage des Régates,,,-2.131817,46.829726,Oui,1,1
Plage Centrale,851640008,Notre-Dame-de-Monts,85690,,,Rue des Marins,-2.131817,46.829726,Oui,1,1
Pole Nautique,851640009,Notre-Dame-de-Monts,85690,,,Boulevard des Dunes,-2.131817,46.829726,Non,2,2
Sentier de la Foret,851640010,Notre-Dame-de-Monts,85690,,,Rue de la Braie en face de la maison forestière,-2.131817,46.829726,Oui,1,1
Sentier des Quatres Charrauds,851640011,Notre-Dame-de-Monts,85690,,,Parking du pont d'Yeu,-2.131817,46.829726,Oui,1,1
Parcours Sportif,851640012,Notre-Dame-de-Monts,85690,,,rue de l'Orgatte,-2.131817,46.829726,Oui,1,1
Boucle des Etiers,851640013,Notre-Dame-de-Monts,85690,,,50 avenue Abbé THIBAUD,-2.131817,46.829726,Oui,1,1
Terrains de Boule En Bois,851640014,Notre-Dame-de-Monts,85690,,,JARDINS DE LA MAIRIE,-2.131817,46.829726,Non,8,1
Plage de la Paree Grollier,851640015,Notre-Dame-de-Monts,85690,,,Chemin de la parée Grollier,-2.131817,46.829726,Oui,1,1
Plage du Murier,851640016,Notre-Dame-de-Monts,85690,,,Rue du Murier,-2.131817,46.829726,Oui,1,1
Plage du Pont D'Yeu,851640017,Notre-Dame-de-Monts,85690,,,Rue du Pont d'Yeu,-2.131817,46.829726,Oui,1,1
Plage de la Renaudiere,851640018,Notre-Dame-de-Monts,85690,,,Chemin de la Renaudière,-2.131817,46.829726,Oui,1,1
Salle Municipale,851650001,Oie,85140,,,Rue du Foyer,-1.129645,46.79783,Oui,4,3
Complexe Sportif,851650002,Oie,85140,,,Rue des Hauteurs LE MOULIN,-1.129645,46.79783,Oui,3,3
Sentier de Randonnee,851650003,Oie,85140,Etang de la Haute Rivière,,,-1.129645,46.79783,Oui,1,1
Stand de Tir,851650004,Oie,85140,Champ Roger,,Près du village du Grippeau,-1.129645,46.79783,Non,1,1
Site de Pêche de la Haute Riviere,851650006,Oie,85140,Le Moulin de la Rivière,,D 137,-1.129645,46.79783,Oui,1,1
Salle du Havre D'Olonne,851660001,Olonne-sur-Mer,85340,,,Rue du 8 mai 1945,-1.773341,46.53596,Non,1,1
Stade Marcel Guilbaud,851660002,Olonne-sur-Mer,85340,,,RUE DES NENUPHARS,-1.773341,46.53596,Oui,5,5
Tir A L'Arc,851660003,Olonne-sur-Mer,85340,,,RUE DES ARCHERS,-1.773341,46.53596,Non,1,1
Sentier de Randonnee - Les Conches,851660004,Olonne-sur-Mer,85340,,,Parking de la Saint Emilienne,-1.773341,46.53596,Oui,1,1
Stade Pierre Escalier,851660005,Olonne-sur-Mer,85340,,,rue de la belle olonnaise,-1.773341,46.53596,Oui,2,2
Sentier de Randonnee - L'Arboretum,851660006,Olonne-sur-Mer,85340,,,Parking de la grande pointe,-1.773341,46.53596,Oui,1,1
Espace Sportif Robert Jacquet,851660007,Olonne-sur-Mer,85340,,,Rue Léo Lagrange,-1.773341,46.53596,Non,12,8
Urban Gym,851660008,Olonne-sur-Mer,85340,,,Rue Alain gauthier,-1.773341,46.53596,Non,2,2
Curves,851660009,Olonne-sur-Mer,85340,,4,Rue Edouard Belin,-1.773341,46.53596,Non,1,1
Complexe Sportif des Chirons,851660010,Olonne-sur-Mer,85340,,,rue Chateaubriand,-1.773341,46.53596,Oui,10,10
Centre Equestre de Sauveterre,851660011,Olonne-sur-Mer,85340,SAUVETERRE,56,RUE DES ROCHERS,-1.773341,46.53596,Non,4,4
Base de Canoë - Ecluse des Loirs,851660012,Olonne-sur-Mer,85340,Ecluse des Loirs,,rue du Canal,-1.773341,46.53596,Oui,1,1
Plage de Sauveterre,851660013,Olonne-sur-Mer,85340,Sauveterre,,,-1.773341,46.53596,Oui,1,1
Plage des Granges,851660014,Olonne-sur-Mer,85340,Les Granges,,,-1.773341,46.53596,Oui,1,1
Sentier de Randonnee - Les Gravelots,851660015,Olonne-sur-Mer,85340,PARKING DE LA FORGERIE,,,-1.773341,46.53596,Oui,1,1
Sentier de Randonnee - le Sentier des Ecluses,851660016,Olonne-sur-Mer,85340,,,Parking de la tête de chien,-1.773341,46.53596,Oui,1,1
Sentier de Randonnee - la Butte de Sky,851660017,Olonne-sur-Mer,85340,AIRE DE LA GRANDE POINTE,,,-1.773341,46.53596,Oui,1,1
Sentier de Randonnee - la Bauduere,851660018,Olonne-sur-Mer,85340,,,Place de Gourcy,-1.773341,46.53596,Oui,1,1
Sentier de Randonnee - le Canal,851660019,Olonne-sur-Mer,85340,,,Havre d'Olonne,-1.773341,46.53596,Oui,1,1
Sentier de Randonnee - Les Bourbes,851660020,Olonne-sur-Mer,85340,,,Parking de la tantouille,-1.773341,46.53596,Oui,1,1
Golf des Olonnes,851660021,Olonne-sur-Mer,85340,Pierre Levée,,,-1.773341,46.53596,Non,2,2
Sentier de Randonnee - Les Sauniers,851660022,Olonne-sur-Mer,85340,,,Havre d'Olonne,-1.773341,46.53596,Oui,1,1
Sentier de Randonnee - Les Fermes,851660023,Olonne-sur-Mer,85340,,,Parking du havre d'Olonne,-1.773341,46.53596,Oui,1,1
Centre Polyvalent Jean de la Fontaine,851660024,Olonne-sur-Mer,85340,,20,Rue pasteur,-1.773341,46.53596,Non,1,1
Piste de Bmx,851660025,Olonne-sur-Mer,85340,,,La Lémonière,-1.773341,46.53596,Oui,1,1
Olonne Espace,851660026,Olonne-sur-Mer,85340,,,Allée des cèdres,-1.773341,46.53596,Non,3,3
Skate Park,851660027,Olonne-sur-Mer,85340,,,Rue des capucines,-1.773341,46.53596,Oui,1,1
Complexe Sportif,851670001,Orbrie,85200,,,CHEMIN DE LA NOUE,-0.78523,46.488114,Non,7,7
Sentier de la Balingue,851670002,Orbrie,85200,,,Rond point de la Fontaine à l'Ermite,-0.78523,46.488114,Oui,1,1
Complexe Sportif,851680001,Oulmes,85420,,,RUE DE LA GARE,-0.664314,46.399534,Non,4,3
Stade Andre Dorion,851690001,Palluau,85670,,,Rue André Dorion,-1.62063,46.80441,Non,6,6
College Saint Paul,851690002,Palluau,85670,,,rue André Dorion,-1.62063,46.80441,Non,2,2
Sentier de Randonnee,851690004,Palluau,85670,,,Parking de la Mairie,-1.62063,46.80441,Oui,1,1
Place Clerembault Petanque,851690005,Palluau,85670,PLACE CLEREMBAULT,,,-1.62063,46.80441,Non,1,1
Rue de la Source . Petanque,851690006,Palluau,85670,,,Rue de la Source,-1.62063,46.80441,Oui,1,1
Zone de Loisirs,851690007,Palluau,85670,Zone de loisirs,,,-1.62063,46.80441,Non,2,2
Complexe Sportif,851720001,Perrier,85300,,,Place des loisirs,-1.993164,46.819741,Non,5,4
Sentier de Randonnee - Promenade Au Marais Doux,851720002,Perrier,85300,,,Place de la mairie,-1.993164,46.819741,Oui,1,1
Terrain de Petanque Route de Challans,851720003,Perrier,85300,route de Challans,,Point I,-1.993164,46.819741,Non,1,1
Terrain de Petanque Route de Notre Dame de Monts,851720004,Perrier,85300,,,Route de Notre Dame de Monts,-1.993164,46.819741,Non,1,1
Court de Tennis,851740001,Petosse,85570,,,ROUTE DE L'AUBRIERE,-0.909901,46.48012,Oui,1,1
Stade des Pins,851750001,Pineaux,85320,stade des pins,,,-1.181946,46.594505,Oui,2,2
Sentier de Randonnee,851750002,Pineaux,85320,,,Parking Central,-1.181946,46.594505,Oui,1,1
Stade de Football,851760001,Pissotte,85200,,,Rue du Moulin Charron,-0.807825,46.495595,Oui,1,1
Salle Polyvalente,851760002,Pissotte,85200,,,Rue de la Mairie,-0.807825,46.495595,Oui,1,1
Terrain de Tennis,851760003,Pissotte,85200,,,Route de l'Orbrie,-0.807825,46.495595,Oui,1,1
Salle de Tennis de Table,851760004,Pissotte,85200,salle de l'école et de la mairie,,,-0.807825,46.495595,Oui,1,1
Aire de Loisirs du Poire Sur Velluire,851770001,Poiré-sur-Velluire,85770,les petits prés,,,-0.896667,46.411163,Oui,4,3
Complexe Sportif du Beignon Basset,851780001,Poiré-sur-Vie,85170,,,Rue des Aubépines,-1.509193,46.76858,Oui,7,6
Salle Omnisports du Beignon Basset,851780002,Poiré-sur-Vie,85170,,,rue des Violettes,-1.509193,46.76858,Oui,3,3
Complexe Sportif de la Montpariere,851780003,Poiré-sur-Vie,85170,,,rue du Petit Bois,-1.509193,46.76858,Oui,10,9
Stade de L'Idonniere,851780004,Poiré-sur-Vie,85170,,,Rue du Stade,-1.509193,46.76858,Oui,5,5
Collège du Puy Chabot,851780005,Poiré-sur-Vie,85170,,20,rue du Puy Chabot,-1.509193,46.76858,Non,3,3
Salle de la Jamonière,851780006,Poiré-sur-Vie,85170,La Jamonière,,,-1.509193,46.76858,Oui,1,1
Terrain D'Auto-Cross,851780007,Poiré-sur-Vie,85170,La Racaudière,,,-1.509193,46.76858,Oui,1,1
Sentier de Pont de Vie,851780008,Poiré-sur-Vie,85170,Le Pont de Vie,,,-1.509193,46.76858,Oui,1,1
Sentier des Moulins,851780009,Poiré-sur-Vie,85170,Lac du Moulin à Elise,,,-1.509193,46.76858,Oui,1,1
Sentiers de Randonnée,851780010,Poiré-sur-Vie,85170,La Planche du Gravier,,,-1.509193,46.76858,Oui,2,2
Sentier de la Vie,851780011,Poiré-sur-Vie,85170,La Planche de la Boutière,,,-1.509193,46.76858,Oui,1,1
Sentier du Patrimoine,851780012,Poiré-sur-Vie,85170,Le Moulin à Elise,,,-1.509193,46.76858,Oui,1,1
Sentier de la Vallée du Ruth,851780013,Poiré-sur-Vie,85170,,,Réplique de la grotte de Lourdes,-1.509193,46.76858,Oui,1,1
Complexe Sportif de L'Idonnière,851780014,Poiré-sur-Vie,85170,,,rue des pruniers,-1.509193,46.76858,Non,1,1
Terrain de Boules Traditionnelles,851780015,Poiré-sur-Vie,85170,,,Rue de la Martelle,-1.509193,46.76858,Oui,1,1
Piscine Odélis,851780016,Poiré-sur-Vie,85170,,,Rue du Petit Bois,-1.509193,46.76858,Non,1,1
Complexe Sportif,851790002,Poiroux,85440,,,RUE DU STADE,-1.534765,46.503792,Oui,3,3
Sentiers de Randonnee Les Arbres,851790003,Poiroux,85440,,,Place de la mairie,-1.534765,46.503792,Oui,5,5
Sentier Pedestre,851800001,Pommeraie-sur-Sèvre,85700,,,Parking des Ilôts,-0.776562,46.836797,Oui,1,1
Complexe Sportif de la Moutardiere,851800002,Pommeraie-sur-Sèvre,85700,,,La Moutardière,-0.776562,46.836797,Oui,3,3
Court de Tennis,851800003,Pommeraie-sur-Sèvre,85700,,,Rue des Lavandières,-0.776562,46.836797,Oui,1,1
Court de Tennis,851810001,Pouillé,85570,,,Impasse de la Poste,-0.94927,46.506004,Oui,1,1
Stade,851810002,Pouillé,85570,,,Route de l'Hermenault,-0.94927,46.506004,Oui,2,2
Salle Polyvalente,851810003,Pouillé,85570,,78,Route de Mouzeuil,-0.94927,46.506004,Non,1,1
Complexe Sportif de L'Etoile,851820001,Pouzauges,85700,,,Rue Buffon,-0.837624,46.781997,Non,2,2
Complexe Sportif Largeteau,851820002,Pouzauges,85700,,,Rue de Largeteau,-0.837624,46.781997,Non,15,7
Complexe Jacques Chartier,851820003,Pouzauges,85700,,,Rue de Milette,-0.837624,46.781997,Non,5,3
Salle Omnisports du Bois de la Folie,851820004,Pouzauges,85700,,,Rue du Bois de la Folie,-0.837624,46.781997,Non,1,1
Centre Aquatique de L'Etoile,851820005,Pouzauges,85700,,,Rue Buffon,-0.837624,46.781997,Non,2,2
Lac de L'Esperance,851820006,Pouzauges,85700,,,VAL RETIF,-0.837624,46.781997,Oui,1,1
Complexe Sportif des Lilas,851820007,Pouzauges,85700,,,rue Largeteau,-0.837624,46.781997,Non,5,4
Stade Andre Jacob,851820008,Pouzauges,85700,,,rue Largeteau,-0.837624,46.781997,Non,3,3
Centre Equestre et Poney Club de Pouzauges,851820009,Pouzauges,85700,La Loge,,,-0.837624,46.781997,Non,2,2
Sentiers de Randonnee- Eglise du Vieux Pouzauges,851820010,Pouzauges,85700,,,Eglise du Vieux Pouzauges,-0.837624,46.781997,Oui,3,3
Sentier de Randonnee - Circuit des Vallees,851820011,Pouzauges,85700,,,Place de Lattre,-0.837624,46.781997,Oui,1,1
Sentiers de Randonnee - Bois de la Folie,851820012,Pouzauges,85700,,,Bois de la Folie,-0.837624,46.781997,Oui,3,3
Le Cercle Equestre de la Loge,851820013,Pouzauges,85700,,,La Loge,-0.837624,46.781997,Oui,2,2
Site D'Aeromodelisme Pouzaugeais,851820014,Pouzauges,85700,La Loge,,,-0.837624,46.781997,Oui,1,1
Terrain de Free-Style et de Bicross,851820015,Pouzauges,85700,,,Route de la Tralière,-0.837624,46.781997,Oui,1,1
Parcours Sportif de Sante,851820016,Pouzauges,85700,Parking du bois de la folie,,,-0.837624,46.781997,Oui,1,1
Salle de Danse,851820017,Pouzauges,85700,Le Colombier,,Rue Joachim Rouault,-0.837624,46.781997,Oui,1,1
Salle de Remise En Forme  Oasisport,851820018,Pouzauges,85700,,,Rue Buffon,-0.837624,46.781997,Oui,2,2
College St Exupery,851820019,Pouzauges,85700,,,,-0.837624,46.781997,Non,4,4
College Gaston Chaissac,851820020,Pouzauges,85700,,,28 rue du Vigneau,-0.837624,46.781997,Oui,1,1
Salle de Danse,851840001,Puy-de-Serre,85240,,28,rue de la Vendée,-0.666761,46.561531,Oui,1,1
Complexe Sportif,851860001,Rabatelière,85250,,,La Créchère,-1.261082,46.861315,Non,4,4
Sentiers de Randonnee,851860002,Rabatelière,85250,,,Place Charles Bruneau,-1.261082,46.861315,Oui,2,2
Stade Municipal,851870001,Réaumur,85700,,,Rue du Stade,-0.802504,46.71904,Non,1,1
Sentiers Pedestres,851870002,Réaumur,85700,,,Parking Salle Ferchault,-0.802504,46.71904,Oui,2,2
Stade Municipal,851880001,Réorthe,85210,,,rue du stade,-1.050758,46.606586,Non,3,3
Sentier de Libaud,851880002,Réorthe,85210,La Leue,,Chateau d'eau,-1.050758,46.606586,Oui,1,1
Stade Municipal,851890001,Notre-Dame-de-Riez,85270,,27,Chemin de pas Martin,-1.908488,46.744531,Oui,1,1
Sentiers de Randonnee,851890002,Notre-Dame-de-Riez,85270,,,Pont du ligneron,-1.908488,46.744531,Oui,2,2
Complexe Sportif,851900001,Rocheservière,85620,,,Rue du Grand Moulin,-1.509466,46.937906,Non,7,7
Base de Canoë Kayak,851900002,Rocheservière,85620,Moulin du Bourg,1,rue de la Malcoute,-1.509466,46.937906,Oui,1,1
Terrain de Motocross la Jarrie-La Mothe Tainguy,851900003,Rocheservière,85620,LA JARRIE,,,-1.509466,46.937906,Oui,1,1
